Date Occurred ,Crime Description
6/04/2020 ,THEFT-RETAIL                       
6/04/2020 ,FIELD INTERVIEW                    
6/06/2020 ,CRIMINAL DAMAGE TO PROPERTY        
6/06/2020 ,THEFT OVER $500                    
6/06/2020 ,BATTERY-DOMESTIC                   
4/01/2020 ,BATTERY-DOMESTIC                   
5/30/2020 ,ACCIDENT INVOLVING BICYLE          
5/30/2020 ,ACCIDENT INVOLVING INJURY          
6/09/2020 ,TRAFFIC SIGNAL VIOLATION           
6/09/2020 ,ACCIDENT INVOLVING INJURY          
3/07/2020 ,DISTURBING PEACE - BARKING DOG     
6/08/2020 ,UNLAWFUL USE OF WEAPONS            
6/11/2020 ,DRIVING UNDER SUSPENDED LICENSE    
6/11/2020 ,IMPOUNDED VEHICLE                  
6/11/2020 ,CANNABIS IN MOTOR VEHICLE          
6/11/2020 ,TRANSPORTING ALCOHOL/LIQ IN VEHICLE
6/11/2020 ,IMPROPER USE OF SIGNAL             
6/09/2020 ,BATTERY-AGGRAVATED                 
6/09/2020 ,CRISIS INTERVEN. - OTHER           
7/29/2020 ,ACCIDENT HIT AND RUN               
7/29/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/29/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
7/26/2020 ,DOMESTIC DISPUTE                   
7/26/2020 ,DOMESTIC DISPUTE                   
7/29/2020 ,MUFFLER VIOLATION                  
7/29/2020 ,MISSING PERSON ADULT/FEMALE        
5/06/2020 ,THEFT-MOTOR VEHICLE                
7/31/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,BATTERY                            
8/02/2020 ,OTHER TROUBLE/INFO RPT             
8/02/2020 ,ASSAULT-AGGRAVATED                 
8/02/2020 ,AGG DISCHARGE OF FIREARM           
8/03/2020 ,BATTERY-DOMESTIC                   
8/03/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,THEFT OVER $500                    
5/27/2020 ,LOST ARTICLES                      
7/31/2020 ,FOUND ARTICLES                     
7/31/2020 ,FOUND ARTICLES                     
7/31/2020 ,FOUND ARTICLES                     
7/24/2020 ,ACCIDENT HIT AND RUN               
8/01/2020 ,ACCIDENT HIT AND RUN               
7/31/2020 ,ACCIDENT HIT AND RUN               
7/26/2020 ,OTHER MOVING VIOLATIONS            
8/02/2020 ,CRIMINAL DAMAGE TO PROPERTY        
5/23/2020 ,ACCIDENT HIT AND RUN               
5/23/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/02/2020 ,BATTERY-AGGRAVATED                 
8/02/2020 ,SEXUAL ABUSE-CRIMINAL              
5/31/2020 ,USE OF FORCE BY OFFICER            
5/31/2020 ,PUBLIC DEMONSTRATION               
6/05/2020 ,SUICIDE THREAT-NO ATTEMPT          
6/06/2020 ,BATTERY-AGGRAVATED                 
5/17/2020 ,REVENGE PORNOGRAPHY                
6/05/2020 ,DOMESTIC DISPUTE                   
6/05/2020 ,BATTERY-DOMESTIC                   
6/08/2020 ,BATTERY-AGGRAVATED                 
6/08/2020 ,MOB ACTION                         
6/08/2020 ,BATTERY-AGGRAVATED                 
6/08/2020 ,BATTERY-AGG DOMESTIC               
6/08/2020 ,BATTERY                            
6/08/2020 ,BATTERY-DOMESTIC                   
6/05/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/05/2020 ,TRAFFIC SIGNAL VIOLATION           
6/08/2020 ,THEFT OF LOST/MISLAID PROPERTY     
6/10/2020 ,ASSIST OTHER POLICE DEPT           
6/10/2020 ,AGG FLEE/ATTEMPT ELUDE OFFICER     
6/10/2020 ,BATTERY                            
7/28/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/28/2020 ,IMPROPER TURN AT INTERSECTION      
7/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/27/2020 ,ACCIDENT HIT AND RUN               
7/27/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/27/2020 ,FAILURE TO YIELD TURNING LEFT      
8/01/2020 ,IMPROPER LANE USAGE                
8/01/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
8/01/2020 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
8/01/2020 ,DRIVING UNDER INFLUENCE-DRUGS      
9/09/2020 ,THEFT OVER $500                    
7/10/2020 ,DECEPTIVE PRACTICES                
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/16/2020 ,                                   
8/26/2020 ,TRAFFIC SIGNAL VIOLATION           
9/15/2020 ,BATTERY-DOMESTIC                   
9/15/2020 ,WARRANT-IN STATE                   
9/17/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/17/2020 ,IMPOUNDED VEHICLE                  
9/17/2020 ,NO VALID DL DRIVERS LICENSE        
9/17/2020 ,FAILURE TO REDUCE SPEED            
9/17/2020 ,ACCIDENT INVOLVING INJURY          
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
6/17/2020 ,WARRANT-IN STATE                   
10/25/2020,VIOLATION ORDER PROTECTION         
10/25/2020,TRESPASS TO LAND/REAL PROPERTY     
10/22/2020,BURGLARY                           
10/20/2020,THEFT OVER $500                    
10/26/2020,REVOKED FOID CARD                  
10/24/2020,BATTERY-DOMESTIC                   
10/25/2020,CRIMINAL DAMAGE TO PROPERTY        
10/23/2020,BURGLARY RESIDENTIAL               
10/27/2020,BATTERY-DOMESTIC                   
10/27/2020,AGG DISCHARGE OF FIREARM           
10/27/2020,ASSAULT-AGGRAVATED                 
10/27/2020,ASSAULT-AGGRAVATED                 
10/14/2020,ACCIDENT INVOLVING NON-INJURY      
10/14/2020,IMPROPER TURN AT INTERSECTION      
7/31/2020 ,USE OF FORCE BY OFFICER            
7/31/2020 ,DISORDERLY CONDUCT-ALL OTHER       
7/31/2020 ,ARSON                              
8/01/2020 ,BATTERY-DOMESTIC                   
8/01/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,THEFT-MOTOR VEHICLE                
7/25/2020 ,BURGLARY FROM MOTOR VEHICLE        
7/26/2020 ,SPEEDING (RADAR)                   
7/25/2020 ,NO REGISTRATION                    
7/24/2020 ,FAILURE TO YIELD AT INTERSECTION   
8/02/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/02/2020 ,THEFT-MOTOR VEHICLE                
7/30/2020 ,MISSING PERSON ADULT/FEMALE        
7/30/2020 ,OTHER TROUBLE/INFO RPT             
8/04/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/04/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/02/2020 ,CRIMINAL DAMAGE TO PROPERTY        
7/31/2020 ,TRAFFIC SIGN VIOLATION             
7/30/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/03/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
8/04/2020 ,PEDESTRIAN STOPS                   
7/03/2020 ,THEFT-MOTOR VEHICLE                
8/01/2020 ,FRAUD-CREDIT CARD                  
8/06/2020 ,LOST DRIVERS LICENSE/PLATE         
8/06/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/06/2020 ,VIOLATION ORDER PROTECTION         
7/30/2020 ,THEFT OVER $500                    
9/04/2020 ,FIELD INTERVIEW                    
9/04/2020 ,FIELD INTERVIEW                    
6/11/2020 ,BATTERY-DOMESTIC                   
7/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/30/2020 ,FAILURE TO REDUCE SPEED            
7/28/2020 ,ILLEGAL LIGHTS/RED OR FLASHING     
8/01/2020 ,SUICIDE ATTEMPT/SUFFOCATION        
8/01/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
7/31/2020 ,SEXUAL-ASSAULT-CRIMINAL            
7/31/2020 ,DEATH INVESTIGATION                
7/30/2020 ,TRAFFIC SIGN VIOLATION             
7/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/26/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
7/26/2020 ,SPEEDING (RADAR)                   
8/03/2020 ,UNLAWFUL POSS/USE WEAPON BY FELON  
8/03/2020 ,BATTERY-DOMESTIC                   
8/03/2020 ,BATTERY-DOMESTIC                   
8/03/2020 ,WARRANT-IN STATE                   
7/21/2020 ,VIOLATION ORDER PROTECTION         
5/30/2020 ,ACCIDENT HIT AND RUN               
5/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/03/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/04/2020 ,VOID FILE NUMBER                   
8/04/2020 ,PEDESTRIAN STOPS                   
8/04/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/04/2020 ,ACCIDENT HIT AND RUN               
8/04/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
8/04/2020 ,FAILURE TO REDUCE SPEED            
8/02/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/02/2020 ,ACCIDENT HIT AND RUN               
8/06/2020 ,PEDESTRIAN STOPS                   
1/09/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
1/09/2020 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
1/09/2020 ,BATTERY-DOMESTIC                   
1/09/2020 ,BATTERY-DOMESTIC                   
1/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/09/2020 ,FAILURE TO YIELD AT INTERSECTION   
1/08/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/08/2020 ,FAILURE TO REDUCE SPEED            
1/05/2020 ,FIELD INTERVIEW                    
1/05/2020 ,FIELD INTERVIEW                    
1/01/2020 ,IMPROPER USE OF SIGNAL             
1/05/2020 ,TRAFFIC SIGN VIOLATION             
1/03/2020 ,IMPROPER LANE USAGE-ONE-WAY ST     
1/07/2020 ,FAILURE TO DIM HEADLIGHTS          
1/08/2020 ,IMPROPER LANE USAGE                
1/08/2020 ,SPEEDING (RADAR)                   
1/08/2020 ,SPEEDING (RADAR)                   
1/08/2020 ,SPEEDING (RADAR)                   
1/01/2020 ,SPEEDING (RADAR)                   
1/09/2020 ,BURGLARY FROM MOTOR VEHICLE        
1/09/2020 ,DOMESTIC DISPUTE                   
1/10/2020 ,CRIMINAL DAMAGE TO PROPERTY        
1/10/2020 ,THEFT-RETAIL                       
1/10/2020 ,BURGLARY TOOLS-POSSESSION          
1/10/2020 ,CRIMINAL DAMAGE TO PROPERTY        
1/10/2020 ,DISORDERLY CONDUCT-ALL OTHER       
1/10/2020 ,WARRANT-IN STATE                   
2/01/2020 ,EXPIRED REGISTRATION               
2/04/2020 ,SPEEDING (RADAR)                   
8/05/2020 ,FAILURE TO REDUCE SPEED            
8/05/2020 ,NO LIGHT ON BICYCLE                
8/08/2020 ,ACCIDENT INVOLVING INJURY          
8/08/2020 ,DRIVING UNDER THE INFL-ALCOHOL     
8/08/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
8/08/2020 ,IMPOUNDED VEHICLE                  
8/08/2020 ,BREATH ALCOHOL OVER LIMIT          
9/13/2020 ,FOUND ARTICLES                     
7/02/2020 ,VOID FILE NUMBER                   
7/11/2020 ,VOID FILE NUMBER                   
8/11/2020 ,VOID FILE NUMBER                   
9/07/2020 ,SPEEDING (RADAR)                   
9/09/2020 ,THEFT-IDENTITY                     
9/14/2020 ,DRIVING UNDER SUSPENDED LICENSE    
9/14/2020 ,ACCIDENT HIT AND RUN               
9/14/2020 ,FAILURE TO YIELD TURNING LEFT      
9/14/2020 ,LEAVING SCENE PROPERTY DAMAGE      
9/14/2020 ,IMPOUNDED VEHICLE                  
9/14/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/06/2020 ,MUFFLER VIOLATION                  
9/05/2020 ,THEFT $500 AND UNDER               
9/14/2020 ,ASSIST COUNTY POLICE               
9/14/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/14/2020 ,AGG DISCHARGE OF FIREARM           
9/14/2020 ,ASSAULT-AGGRAVATED                 
9/12/2020 ,ACCIDENT INVOLVING INJURY          
9/12/2020 ,FAILURE TO YIELD PRIVATE ROAD      
9/06/2020 ,THEFT-MOTOR VEHICLE                
9/09/2020 ,BATTERY-DOMESTIC                   
10/29/2020,UNLAWFUL POSS/USE WEAPON BY FELON  
10/29/2020,INTIMIDATION                       
3/06/2020 ,SEXUAL-ASSAULT-CRIMINAL            
10/16/2020,ASSAULT-AGGRAVATED                 
10/16/2020,AGG DISCHARGE OF FIREARM           
10/30/2020,FAILURE TO SIGNAL                  
10/30/2020,NO VALID DL DRIVERS LICENSE        
10/30/2020,IMPOUNDED VEHICLE                  
10/16/2020,SPEEDING (RADAR)                   
10/22/2020,DEATH INVESTIGATION                
10/29/2020,THEFT $500 AND UNDER               
11/01/2020,CRIMINAL DAMAGE TO PROPERTY        
11/01/2020,PEDESTRIAN STOPS                   
12/18/2020,ACCIDENT INVOLVING NON-INJURY      
12/18/2020,FAILURE TO REDUCE SPEED            
12/11/2020,SPEEDING (RADAR)                   
12/17/2020,OPERATE UNINSURED MOTOR VEHICLE    
12/22/2020,AGG DISCHARGE OF FIREARM           
12/22/2020,ASSAULT-AGGRAVATED                 
12/22/2020,CRIMINAL DAMAGE TO PROPERTY        
12/21/2020,BATTERY                            
12/21/2020,BATTERY-DOMESTIC                   
12/19/2020,RUNAWAY - MINOR REQUIRE AUTH INTER 
12/12/2020,SPEEDING (RADAR)                   
12/23/2020,ACCIDENT HIT AND RUN               
12/23/2020,ACCIDENT INVOLVING NON-INJURY      
12/23/2020,ACCIDENT HIT AND RUN               
12/23/2020,ACCIDENT INVOLVING NON-INJURY      
12/23/2020,CRISIS INTERVEN. - MENTAL ILLNESS  
8/01/2020 ,IMPOUNDED VEHICLE                  
7/29/2020 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
7/27/2020 ,SPEEDING (PACED)                   
7/31/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,BATTERY-DOMESTIC                   
7/30/2020 ,BATTERY-DOMESTIC                   
7/30/2020 ,BATTERY-DOMESTIC                   
7/31/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
7/27/2020 ,DECEPTIVE PRACTICES                
7/28/2020 ,MOB ACTION                         
7/28/2020 ,BATTERY                            
8/02/2020 ,ROBBERY                            
8/01/2020 ,OTHER TROUBLE/INFO RPT             
8/01/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
8/01/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
8/01/2020 ,ASSIST SICK & INJURED              
7/23/2020 ,FIELD INTERVIEW                    
7/31/2020 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
7/31/2020 ,ASSIST OTHER POLICE DEPT           
7/31/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/15/2020 ,OTHER TROUBLE/INFO RPT             
8/01/2020 ,THEFT OVER $500                    
8/02/2020 ,BURGLARY RESIDENTIAL               
8/03/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
8/03/2020 ,FIELD INTERVIEW                    
8/02/2020 ,SPEEDING (RADAR)                   
8/03/2020 ,NO REGISTRATION                    
8/02/2020 ,DECEPTIVE PRACTICES                
8/02/2020 ,THEFT $500 AND UNDER               
7/17/2020 ,BURGLARY RESIDENTIAL               
8/03/2020 ,BURGLARY FROM MOTOR VEHICLE        
8/04/2020 ,FAILURE TO REDUCE SPEED            
8/04/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/02/2020 ,ASSIST AMBULANCE                   
8/02/2020 ,DEATH INVESTIGATION                
8/06/2020 ,HEROIN OVERDOSE                    
8/05/2020 ,THEFT OVER $500                    
8/05/2020 ,DECEPTIVE PRACTICES                
8/05/2020 ,THEFT $500 AND UNDER               
8/06/2020 ,ACCIDENT HIT AND RUN               
8/06/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/06/2020 ,IMPOUNDED VEHICLE                  
7/07/2020 ,VOID FILE NUMBER                   
9/05/2020 ,SPEEDING (RADAR)                   
9/06/2020 ,IMPROPER LANE USAGE-ONE-WAY ST     
9/13/2020 ,FOUND ARTICLES                     
9/06/2020 ,SPEEDING (RADAR)                   
9/13/2020 ,FOUND ARTICLES                     
9/10/2020 ,ASSIST AGENCY (OTHER)              
9/10/2020 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
8/26/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/26/2020 ,DRIVING UNDER SUSPENDED LICENSE    
8/26/2020 ,FAILURE TO YIELD TURNING LEFT      
9/13/2020 ,BATTERY-AGG DOMESTIC               
9/03/2020 ,FAILURE TO YIELD AT INTERSECTION   
9/13/2020 ,VOID FILE NUMBER                   
6/27/2020 ,VOID FILE NUMBER                   
9/01/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
9/08/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/08/2020 ,ACCIDENT HIT AND RUN               
9/07/2020 ,ACCIDENT INVOLVING INJURY          
9/07/2020 ,FAILURE TO YIELD TURNING LEFT      
9/13/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/04/2020 ,THEFT OVER $500                    
9/04/2020 ,CHILD ABUSE                        
9/01/2020 ,DOGS RUNNING AT LARGE              
8/31/2020 ,LOST DRIVERS LICENSE/PLATE         
9/14/2020 ,DISORDERLY CONDUCT-ALL OTHER       
9/14/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/14/2020 ,CRISIS INTERVEN. - OTHER           
9/14/2020 ,ASSAULT-AGGRAVATED                 
9/05/2020 ,SPEEDING (RADAR)                   
9/13/2020 ,THEFT-MOTOR VEHICLE                
9/10/2020 ,ACCIDENT ON PRIVATE PROPERTY       
9/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/10/2020 ,ACCIDENT HIT AND RUN               
9/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/10/2020 ,ACCIDENT HIT AND RUN               
9/13/2020 ,CHILD ABUSE                        
9/14/2020 ,ACCIDENT ON PRIVATE PROPERTY       
9/14/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/14/2020 ,ACCIDENT HIT AND RUN               
9/05/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/05/2020 ,TRAFFIC SIGN VIOLATION             
9/14/2020 ,CRISIS INTERVEN. - MENTAL ILLNESS  
9/14/2020 ,FIELD INTERVIEW                    
9/16/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/16/2020 ,IMPOUNDED VEHICLE                  
9/16/2020 ,DRIVING UNDER REVOKED LICENSE      
9/16/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/07/2020 ,DRIVING UNDER SUSPENDED LICENSE    
9/07/2020 ,SPEEDING (RADAR)                   
8/30/2020 ,SPEEDING (RADAR)                   
9/15/2020 ,MOB ACTION                         
9/15/2020 ,BATTERY-AGGRAVATED                 
9/16/2020 ,WARRANT-IN STATE                   
9/16/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
9/11/2020 ,BURGLARY FROM MOTOR VEHICLE        
9/11/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
10/25/2020,CRIMINAL DAMAGE TO PROPERTY        
10/24/2020,TRESPASS TO LAND/REAL PROPERTY     
10/23/2020,BATTERY-DOMESTIC                   
10/23/2020,WARRANT-IN STATE                   
10/23/2020,BATTERY-DOMESTIC                   
10/24/2020,RETAIL THEFT                       
10/23/2020,BURGLARY FROM MOTOR VEHICLE        
10/25/2020,BURGLARY FROM MOTOR VEHICLE        
10/26/2020,RUNAWAY - MINOR REQUIRE AUTH INTER 
10/27/2020,BATTERY-AGG DOMESTIC               
10/27/2020,CRIMINAL DAMAGE TO PROPERTY        
10/27/2020,INTERFER W/REPORT DOM VIOLENCE     
10/27/2020,CRIMINAL DAMAGE TO PROPERTY        
10/27/2020,AGG DISCHARGE OF FIREARM           
8/08/2020 ,ACCIDENT INVOLVING NON-INJURY      
8/08/2020 ,IMPOUNDED VEHICLE                  
8/08/2020 ,TRAFFIC SIGN VIOLATION             
8/08/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
8/15/2020 ,VOID FILE NUMBER                   
9/06/2020 ,SPEEDING (RADAR)                   
9/03/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
9/12/2020 ,BATTERY -CITY                      
9/03/2020 ,SPEEDING (RADAR)                   
9/03/2020 ,SPEEDING (RADAR)                   
9/05/2020 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
9/13/2020 ,THEFT $500 AND UNDER               
9/11/2020 ,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN
9/11/2020 ,DISPOSAL ON PUBLIC WAYS            
9/10/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/15/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/15/2020 ,DRIVING UNDER THE INFL-ALCOHOL     
9/15/2020 ,DRIVING UNDER SUSPENDED LICENSE    
9/15/2020 ,IMPOUNDED VEHICLE                  
9/15/2020 ,DECEPTIVE PRACTICES                
9/13/2020 ,THEFT-RETAIL                       
9/14/2020 ,ROBBERY-ARMED                      
9/16/2020 ,BATTERY-AGG DOMESTIC               
9/14/2020 ,THEFT $500 AND UNDER               
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
10/26/2020,FAILURE TO REDUCE SPEED            
10/26/2020,ACCIDENT INVOLVING NON-INJURY      
10/25/2020,FRAUD-CREDIT CARD                  
10/25/2020,THEFT $500 AND UNDER               
2/13/2020 ,BATTERY                            
2/13/2020 ,BATTERY                            
2/13/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/14/2020 ,THEFT-RETAIL                       
2/07/2020 ,SPEEDING (RADAR)                   
2/07/2020 ,SPEEDING (RADAR)                   
2/08/2020 ,DRIVING WITHOUT LIGHTS             
2/08/2020 ,TRAFFIC SIGNAL VIOLATION           
2/08/2020 ,IMPROPER RIGHT TURN ON RED         
1/21/2020 ,THEFT $500 AND UNDER               
2/15/2020 ,THEFT-MOTOR VEHICLE                
2/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/09/2020 ,TRAFFIC SIGNAL VIOLATION           
2/15/2020 ,BURGLARY FROM MOTOR VEHICLE        
2/14/2020 ,TRAFFIC SIGNAL VIOLATION           
2/14/2020 ,ACCIDENT INVOLVING INJURY          
2/10/2020 ,SPEEDING (RADAR)                   
2/17/2020 ,IMPOUNDED VEHICLE                  
2/17/2020 ,THEFT GENERALLY                    
2/16/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/16/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/16/2020 ,LOST ARTICLES                      
2/02/2020 ,FORGERY                            
2/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
2/09/2020 ,FAILURE TO YIELD AT INTERSECTION   
2/05/2020 ,SPEEDING (RADAR)                   
