Date Occurred ,Crime Description
5/28/2021 ,ASSAULT-AGGRAVATED                 
5/28/2021 ,ASSAULT-AGGRAVATED                 
5/28/2021 ,ASSAULT-AGGRAVATED                 
6/01/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/23/2021 ,FIELD INTERVIEW                    
2/08/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
2/04/2021 ,TRAFFIC SIGNAL VIOLATION           
2/10/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/10/2021 ,ACCIDENT HIT AND RUN               
2/12/2021 ,FOUND ARTICLES                     
2/11/2021 ,THEFT OVER $500                    
2/11/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/12/2021 ,BATTERY-DOMESTIC                   
2/12/2021 ,BATTERY-DOMESTIC                   
2/12/2021 ,BATTERY-DOMESTIC                   
2/13/2021 ,AGGR UNLAWFUL USE OF WEAPON        
2/13/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
2/14/2021 ,IMPOUNDED VEHICLE                  
2/14/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
2/14/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
2/14/2021 ,IMPROPER LANE USAGE                
2/14/2021 ,ACCIDENT INVOLVING INJURY          
2/14/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
2/14/2021 ,IMPOUNDED VEHICLE                  
2/14/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/14/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
2/14/2021 ,ACCIDENT HIT AND RUN               
1/01/2021 ,BATTERY                            
1/01/2021 ,BATTERY                            
1/03/2021 ,HEROIN OVERDOSE                    
1/03/2021 ,NO REGISTRATION                    
1/04/2021 ,BATTERY-AGGRAVATED                 
1/04/2021 ,USE OF FORCE BY OFFICER            
1/02/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
1/02/2021 ,SPEEDING (RADAR)                   
1/05/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/05/2021 ,BURGLARY                           
1/05/2021 ,UNLAWFUL VISITATION INTERFERENCE   
1/05/2021 ,DISORDERLY CONDUCT-ALL OTHER       
1/05/2021 ,BATTERY                            
1/04/2021 ,TRESPASS TO LAND/REAL PROPERTY     
1/04/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
1/04/2021 ,BATTERY-AGGRAVATED                 
1/04/2021 ,USE OF FORCE BY OFFICER            
1/05/2021 ,BURGLARY                           
1/05/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/04/2021 ,BURGLARY                           
1/06/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
1/06/2021 ,THEFT-RETAIL                       
1/06/2021 ,FIELD INTERVIEW                    
1/05/2021 ,ACCIDENT INVOLVING INJURY          
1/05/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
1/05/2021 ,FAILURE TO YIELD TURNING LEFT      
1/07/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
1/07/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
1/07/2021 ,HYPODERMIC NEEDLE/SYRINGE-POSS/SALE
3/02/2021 ,LOST DRIVERS LICENSE/PLATE         
3/26/2021 ,THEFT $500 AND UNDER               
4/08/2021 ,BATTERY-DOMESTIC                   
4/08/2021 ,BATTERY-DOMESTIC                   
4/06/2021 ,OTHER TROUBLE/INFO RPT             
5/24/2021 ,DEATH INVESTIGATION                
5/25/2021 ,OBSTRUCTING IDENTIFICATION         
5/25/2021 ,BATTERY-AGG DOMESTIC               
5/29/2021 ,NO VALID DL DRIVERS LICENSE        
5/29/2021 ,IMPROPER USE OF SIGNAL             
5/29/2021 ,UNLAWFUL USE OF WEAPONS            
5/29/2021 ,IMPOUNDED VEHICLE                  
5/29/2021 ,ACCIDENT INVOLVING INJURY          
5/29/2021 ,ACCIDENT HIT AND RUN               
5/29/2021 ,FAILURE TO YIELD PRIVATE ROAD      
5/29/2021 ,IMPOUNDED VEHICLE                  
5/27/2021 ,IMPROPER LANE USAGE                
5/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/31/2021 ,DRIVING UNDER SUSPENDED LICENSE    
5/31/2021 ,IMPOUNDED VEHICLE                  
5/30/2021 ,FOUND ARTICLES                     
5/28/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/28/2021 ,FAILURE TO YIELD AT INTERSECTION   
5/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/27/2021 ,ACCIDENT HIT AND RUN               
5/29/2021 ,BATTERY-AGGRAVATED                 
5/29/2021 ,RECKLESS DISCHARGE OF A FIREARM    
5/30/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/29/2021 ,BATTERY-AGGRAVATED                 
4/12/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/12/2021 ,DRIVING UNDER SUSPENDED LICENSE    
4/12/2021 ,IMPOUNDED VEHICLE                  
4/10/2021 ,BATTERY-DOMESTIC                   
4/09/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/12/2021 ,DOMESTIC DISPUTE                   
4/12/2021 ,TELEPHONE THREAT                   
4/05/2021 ,TRAFFIC SIGNAL VIOLATION           
4/12/2021 ,THEFT $500 AND UNDER               
1/25/2021 ,DECEPTIVE PRACTICES                
1/25/2021 ,THEFT $500 AND UNDER               
4/13/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
4/13/2021 ,ASSIST SICK & INJURED              
4/07/2021 ,PEDESTRIAN DISOBEYING SIGNAL       
4/14/2021 ,OTHER INVESTIGATION QUASI-CRIMINAL 
4/16/2021 ,IMPOUNDED VEHICLE                  
4/16/2021 ,ACCIDENT HIT AND RUN               
4/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/16/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/16/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/14/2021 ,CRISIS INTERVEN. - DRUGS           
4/14/2021 ,BATTERY-AGGRAVATED                 
4/14/2021 ,USE OF FORCE BY OFFICER            
3/24/2021 ,THEFT-MOTOR VEHICLE                
4/15/2021 ,DECEPTIVE PRACTICES                
2/01/2021 ,THEFT $500 AND UNDER               
4/13/2021 ,ACCIDENT HIT AND RUN               
4/13/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/11/2021 ,ACCIDENT ON PRIVATE PROPERTY       
5/26/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/31/2021 ,FOUND ARTICLES                     
5/29/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/29/2021 ,AGG DISCHARGE OF FIREARM           
5/29/2021 ,ASSAULT-AGGRAVATED                 
5/06/2021 ,MISSING PERSON ADULT/FEMALE        
5/29/2021 ,RECKLESS DISCHARGE OF A FIREARM    
5/30/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/14/2021 ,THEFT-MOTOR VEHICLE                
5/27/2021 ,FAILURE TO YIELD TURNING LEFT      
5/27/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/01/2021 ,THEFT OVER $500                    
5/31/2021 ,TRESPASSING                        
6/01/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/24/2021 ,DISORDERLY CONDUCT-ALL OTHER       
6/01/2021 ,WARRANT-IN STATE                   
5/31/2021 ,THEFT OVER $500                    
2/11/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/10/2021 ,RESISTING/OBSTR. OFFICER           
2/10/2021 ,TRESPASS TO LAND/REAL PROPERTY     
2/10/2021 ,USE OF FORCE BY OFFICER            
2/05/2021 ,FIELD INTERVIEW                    
1/27/2021 ,FIELD INTERVIEW                    
2/14/2021 ,ASSIST FIRE DEPT                   
2/14/2021 ,CRISIS INTERVEN. - DRUGS           
2/07/2021 ,BATTERY-DOMESTIC                   
2/06/2021 ,THEFT OVER $500                    
2/18/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/18/2021 ,SUICIDE THREAT-NO ATTEMPT          
2/18/2021 ,FUGITIVE FROM JUSTICE              
2/18/2021 ,WARRANT-OUT OF STATE               
2/16/2021 ,FIELD INTERVIEW                    
4/11/2021 ,ACCIDENT HIT AND RUN               
4/11/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/11/2021 ,IMPROPER LANE USAGE                
4/11/2021 ,IMPOUNDED VEHICLE                  
4/11/2021 ,HIT AND RUN                        
4/12/2021 ,FOUND ARTICLES                     
4/11/2021 ,BATTERY-AGG DOMESTIC               
4/11/2021 ,THEFT OF LOST/MISLAID PROPERTY     
4/11/2021 ,FIGHTING                           
4/11/2021 ,BATTERY-DOMESTIC                   
4/05/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/08/2021 ,TRAFFIC SIGNAL VIOLATION           
4/12/2021 ,WARRANT-IN STATE                   
4/13/2021 ,SEXUAL-ASSAULT-CRIMINAL            
4/14/2021 ,FOUND ARTICLES                     
4/10/2021 ,THEFT-MOTOR VEHICLE                
4/13/2021 ,FOUND ARTICLES                     
4/06/2021 ,BURGLARY RESIDENTIAL               
4/06/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/14/2021 ,RECKLESS DISCHARGE OF A FIREARM    
4/14/2021 ,AGG DISCHARGE OF FIREARM           
4/14/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/14/2021 ,TRANSPORTING ALCOHOL/LIQ IN VEHICLE
4/14/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
4/14/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
4/14/2021 ,POSSESSION OF CANNABIS             
3/27/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/27/2021 ,FIELD INTERVIEW                    
3/24/2021 ,CRISIS INTERVEN. - FAMILY          
3/24/2021 ,FIELD INTERVIEW                    
3/27/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/27/2021 ,FIELD INTERVIEW                    
4/06/2021 ,THEFT OVER $500                    
4/08/2021 ,IMPOUNDED VEHICLE                  
4/08/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/31/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/31/2021 ,ACCIDENT INVOLVING INJURY          
3/31/2021 ,TRAFFIC SIGNAL VIOLATION           
3/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/07/2021 ,BATTERY-DOMESTIC                   
4/07/2021 ,BATTERY-DOMESTIC                   
4/07/2021 ,BATTERY-DOMESTIC                   
5/22/2021 ,ACCIDENT HIT AND RUN               
5/22/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/25/2021 ,THEFT $500 AND UNDER               
5/25/2021 ,FRAUD-CREDIT CARD                  
5/25/2021 ,THEFT OVER $500                    
5/25/2021 ,PORNOGRAPHY-CHILD                  
3/26/2021 ,UNLAWFUL USE OF I.D.               
5/30/2021 ,LOST DRIVERS LICENSE/PLATE         
5/28/2021 ,ACCIDENT HIT AND RUN               
5/28/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/22/2021 ,ASSAULT-AGGRAVATED                 
5/22/2021 ,BATTERY-DOMESTIC                   
2/07/2021 ,FORGERY                            
1/07/2021 ,WARRANT-IN STATE                   
1/07/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
1/08/2021 ,ROBBERY-ARMED                      
1/08/2021 ,IMPROPER LANE USAGE                
1/08/2021 ,ACCIDENT INVOLVING INJURY          
1/08/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
1/08/2021 ,BREATH ALCOHOL OVER LIMIT          
1/08/2021 ,IMPOUNDED VEHICLE                  
1/08/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
1/05/2021 ,SPEEDING (RADAR)                   
1/10/2021 ,RECKLESS DISCHARGE OF A FIREARM    
1/10/2021 ,FIELD INTERVIEW                    
1/10/2021 ,ACCIDENT INVOLVING INJURY          
1/10/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
1/10/2021 ,IMPOUNDED VEHICLE                  
1/10/2021 ,ACCIDENT HIT AND RUN               
1/10/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/04/2021 ,THEFT $500 AND UNDER               
3/05/2021 ,VIOLATION ORDER PROTECTION         
3/05/2021 ,BATTERY                            
3/05/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
3/05/2021 ,SUICIDE THREAT-NO ATTEMPT          
2/05/2021 ,ACCIDENT ON PRIVATE PROPERTY       
2/05/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/08/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/01/2021 ,OTHER TROUBLE/INFO RPT             
3/07/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/08/2021 ,POSS OF DRUG PARAPHERNALIA -ORD    
4/11/2021 ,ACCIDENT HIT AND RUN               
4/11/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/17/2021 ,SPEEDING (TOO FAST FOR CONDITIONS) 
4/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/17/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/17/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/17/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/17/2021 ,IMPOUNDED VEHICLE                  
6/01/2021 ,INTERFER W/REPORT DOM VIOLENCE     
6/01/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/01/2021 ,BATTERY-DOMESTIC                   
5/29/2021 ,VIOLATION ORDER PROTECTION         
6/01/2021 ,THEFT-MOTOR VEHICLE                
6/01/2021 ,DECEPTIVE PRACTICES                
6/03/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/03/2021 ,BURGLARY                           
6/06/2021 ,POSSESSION STOLEN PROPERTY         
6/06/2021 ,USE OF FORCE BY OFFICER            
6/06/2021 ,UNLAWFUL POSS FIREARM & AMMUNITION 
6/06/2021 ,POSSESSION OF STOLEN FIREARM       
6/05/2021 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
6/05/2021 ,DOMESTIC DISPUTE                   
6/03/2021 ,BATTERY                            
6/02/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/02/2021 ,FIELD INTERVIEW                    
6/08/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/08/2021 ,DOMESTIC DISPUTE                   
5/23/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/23/2021 ,FIELD INTERVIEW                    
5/30/2021 ,BATTERY-DOMESTIC                   
5/30/2021 ,ASSAULT-AGGRAVATED                 
5/30/2021 ,BATTERY-DOMESTIC                   
5/30/2021 ,BATTERY-DOMESTIC                   
5/30/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/16/2021 ,THEFT $500 AND UNDER               
5/31/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/10/2021 ,FOUND ARTICLES                     
2/07/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
2/05/2021 ,NO TAILLIGHTS                      
2/11/2021 ,BATTERY-DOMESTIC                   
2/11/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/11/2021 ,FAILURE TO YIELD AT INTERSECTION   
2/12/2021 ,BATTERY-AGGRAVATED                 
2/10/2021 ,SEXUAL-ASSAULT-CRIMINAL            
2/10/2021 ,THEFT $500 AND UNDER               
2/12/2021 ,ACCIDENT INVOLVING INJURY          
2/12/2021 ,FAILURE TO REDUCE SPEED            
2/10/2021 ,ACCIDENT HIT AND RUN               
2/10/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/13/2021 ,TRESPASS TO LAND/REAL PROPERTY     
2/13/2021 ,TRESPASS TO LAND/REAL PROPERTY     
2/13/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/13/2021 ,FAILURE TO YIELD AT INTERSECTION   
2/15/2021 ,ACCIDENT ON PRIVATE PROPERTY       
2/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/16/2021 ,RETAIL THEFT                       
1/24/2021 ,THEFT GENERALLY                    
2/16/2021 ,PEDESTRIAN WALKING ON ROADWAY      
4/16/2021 ,BATTERY-DOMESTIC                   
4/16/2021 ,BATTERY-DOMESTIC                   
4/16/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/16/2021 ,ACCIDENT INVOLVING INJURY          
4/16/2021 ,IMPOUNDED VEHICLE                  
4/16/2021 ,FAILURE TO REDUCE SPEED            
4/16/2021 ,NO VALID DL DRIVERS LICENSE        
5/31/2021 ,BURGLARY FROM MOTOR VEHICLE        
6/02/2021 ,DISORDERLY CONDUCT-ALL OTHER       
6/03/2021 ,ASSIST SICK & INJURED              
5/24/2021 ,LOST DRIVERS LICENSE/PLATE         
5/28/2021 ,SEXUAL-ASSAULT-CRIMINAL            
6/03/2021 ,WARRANT-IN STATE                   
6/03/2021 ,BATTERY-DOMESTIC                   
5/17/2021 ,FAILURE TO YIELD AT INTERSECTION   
5/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/21/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/03/2021 ,BURGLARY FROM MOTOR VEHICLE        
6/05/2021 ,MURDER-FIRST DEGREE                
6/06/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/07/2021 ,BATTERY-AGGRAVATED                 
6/06/2021 ,SUICIDE ATTEMPT-OTHER MEANS        
6/06/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
6/07/2021 ,DISORDERLY CONDUCT-ALL OTHER       
6/05/2021 ,ASSAULT-AGGRAVATED                 
6/05/2021 ,UNLAWFUL USE OF WEAPONS            
6/07/2021 ,TRESPASS TO LAND/REAL PROPERTY     
1/01/2021 ,DISORDERLY CONDUCT-ALL OTHER       
1/02/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/01/2021 ,DECEPTIVE PRACTICES                
5/30/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/27/2021 ,OTHER CRIMINAL OFFENSES            
5/30/2021 ,THEFT $500 AND UNDER               
5/19/2021 ,USE OF FORCE BY OFFICER            
5/19/2021 ,BATTERY-AGGRAVATED                 
5/19/2021 ,DEATH INVESTIGATION                
5/19/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
6/02/2021 ,MURDER-FIRST DEGREE                
6/02/2021 ,OBSTRUCTING JUSTICE                
6/02/2021 ,BATTERY-AGGRAVATED                 
6/02/2021 ,AGG DISCHARGE OF FIREARM           
6/02/2021 ,SEARCH WARRANT SERVICE             
6/02/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
2/11/2021 ,IMPOUNDED VEHICLE                  
2/11/2021 ,ACCIDENT HIT AND RUN               
2/11/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/11/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
2/11/2021 ,NO VALID DL DRIVERS LICENSE        
2/11/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/11/2021 ,THEFT-LABOR OR SERVICES            
2/11/2021 ,BATTERY-AGGRAVATED                 
2/13/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
2/13/2021 ,DRIVING UNDER SUSPENDED LICENSE    
2/13/2021 ,IMPOUNDED VEHICLE                  
2/13/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/01/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/01/2021 ,IMPROPER BACKING                   
2/14/2021 ,ARSON                              
1/02/2021 ,BURGLARY FROM MOTOR VEHICLE        
1/02/2021 ,DEATH INVESTIGATION                
1/02/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
1/04/2021 ,TRESPASS TO LAND/REAL PROPERTY     
1/04/2021 ,BATTERY-AGGRAVATED                 
1/04/2021 ,USE OF FORCE BY OFFICER            
1/04/2021 ,POSS OF DRUG PARAPHERNALIA -ORD    
1/04/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
1/02/2021 ,FAILURE TO YIELD TURNING LEFT      
1/02/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/05/2021 ,TRESPASS TO LAND/REAL PROPERTY     
1/05/2021 ,BATTERY                            
1/07/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/07/2021 ,FAILURE TO YIELD FROM STOP SIGN    
1/04/2021 ,BATTERY-DOMESTIC                   
1/07/2021 ,ASSIST SICK & INJURED              
1/06/2021 ,THEFT-RETAIL                       
1/06/2021 ,BURGLARY FROM MOTOR VEHICLE        
1/08/2021 ,BATTERY-DOMESTIC                   
1/08/2021 ,BATTERY-DOMESTIC                   
3/03/2021 ,THEFT-MOTOR VEHICLE                
3/05/2021 ,BURGLARY FROM MOTOR VEHICLE        
3/05/2021 ,BATTERY-DOMESTIC                   
3/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/05/2021 ,TRAFFIC SIGNAL VIOLATION           
3/08/2021 ,WARRANT-IN STATE                   
3/04/2021 ,PUBLIC INDECENCY-CITY              
3/06/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/07/2021 ,BATTERY-DOMESTIC                   
3/08/2021 ,THEFT $500 AND UNDER               
3/08/2021 ,WARRANT-IN STATE                   
3/08/2021 ,DECEPTIVE PRACTICES                
3/08/2021 ,SPEEDING (RADAR)                   
3/09/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/05/2021 ,OTHER TROUBLE/INFO RPT             
3/08/2021 ,ACCIDENT INVOLVING BICYLE          
3/08/2021 ,ACCIDENT HIT AND RUN               
3/08/2021 ,ACCIDENT INVOLVING INJURY          
3/12/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/12/2021 ,NO VALID DL DRIVERS LICENSE        
3/12/2021 ,IMPOUNDED VEHICLE                  
3/12/2021 ,ACCIDENT HIT AND RUN               
3/12/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/12/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
3/07/2021 ,FIELD INTERVIEW                    
4/30/2021 ,LOST ARTICLES                      
4/29/2021 ,VIOLATION ORDER PROTECTION         
4/29/2021 ,UNLAWFUL RESTRAINT                 
4/29/2021 ,BATTERY-DOMESTIC                   
4/29/2021 ,BATTERY-DOMESTIC                   
4/29/2021 ,BATTERY-DOMESTIC                   
4/29/2021 ,THEFT $500 AND UNDER               
4/30/2021 ,BURGLARY RESIDENTIAL               
4/30/2021 ,THEFT-MOTOR VEHICLE                
4/20/2021 ,LOST DRIVERS LICENSE/PLATE         
4/29/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/30/2021 ,USE OF FORCE BY OFFICER            
4/30/2021 ,DOMESTIC DISPUTE                   
2/14/2021 ,SPEEDING (TOO FAST FOR CONDITIONS) 
2/14/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
2/14/2021 ,SUICIDE ATTEMPT/DRUGS              
2/01/2021 ,THEFT OVER $500                    
2/15/2021 ,DRIVING UNDER SUSPENDED LICENSE    
2/15/2021 ,IMPOUNDED VEHICLE                  
2/15/2021 ,FAILURE TO YIELD TURNING LEFT      
2/15/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/15/2021 ,NO VALID DL DRIVERS LICENSE        
2/15/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/11/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/13/2021 ,FORGERY                            
2/13/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/13/2021 ,FAILURE TO YIELD FROM STOP SIGN    
2/14/2021 ,MISSING PERSON ADULT/FEMALE        
2/14/2021 ,BATTERY-DOMESTIC                   
2/14/2021 ,VIOLATION OF BAIL BOND             
2/15/2021 ,THEFT OF LOST/MISLAID PROPERTY     
2/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/16/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/16/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
2/16/2021 ,DRIVING UNDER SUSPENDED LICENSE    
2/16/2021 ,IMPOUNDED VEHICLE                  
2/16/2021 ,IMPOUNDED VEHICLE                  
2/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/16/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/16/2021 ,IMPROPER LANE USAGE                
2/16/2021 ,ASSIST SICK & INJURED              
2/16/2021 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
2/16/2021 ,ACCIDENT INVOLVING INJURY          
2/16/2021 ,ACCIDENT INVOLVING PEDESTRIAN      
2/16/2021 ,CRIMINAL DAMAGE TO PROPERTY        
