Date Occurred ,Crime Description
8/06/2019 ,FAILURE TO YIELD TURNING LEFT      
8/06/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/08/2019 ,FOUND ARTICLES                     
7/09/2019 ,RETAIL THEFT                       
8/08/2019 ,THEFT OF LOST/MISLAID PROPERTY     
8/07/2019 ,BURGLARY RESIDENTIAL               
8/06/2019 ,FIELD INTERVIEW                    
12/02/2019,WARRANT-IN STATE                   
12/10/2019,CRIMINAL DAMAGE TO PROPERTY        
12/10/2019,BATTERY-DOMESTIC                   
12/09/2019,SEXUAL-ASSAULT-CRIMINAL            
11/18/2019,STALKING                           
12/10/2019,VOID FILE NUMBER                   
12/12/2019,FOUND ARTICLES                     
12/07/2019,BURGLARY FROM MOTOR VEHICLE        
12/08/2019,THEFT-MOTOR VEHICLE                
12/11/2019,THEFT $500 AND UNDER               
12/07/2019,FAILURE TO REDUCE SPEED            
12/07/2019,ACCIDENT INVOLVING NON-INJURY      
12/07/2019,OPERATE UNINSURED MOTOR VEHICLE    
12/08/2019,ACCIDENT HIT AND RUN               
12/08/2019,ACCIDENT INVOLVING NON-INJURY      
12/12/2019,SUICIDE THREAT-NO ATTEMPT          
12/12/2019,CRISIS INTERVEN. - SUICIDE ATTEMPT 
12/12/2019,CRIMINAL DAMAGE TO PROPERTY        
12/13/2019,BATTERY-AGG DOMESTIC               
12/13/2019,BATTERY-DOMESTIC                   
12/14/2019,TERRY STOPS                        
12/14/2019,DRIVING UNDER SUSPENDED LICENSE    
12/14/2019,IMPOUNDED VEHICLE                  
12/14/2019,USE OF FORCE BY OFFICER            
12/14/2019,AGGR UNLAWFUL USE OF WEAPON        
12/14/2019,CANNABIS POSS OVER 10 - 100 G -MISD
12/14/2019,ASSAULT-AGGRAVATED                 
12/14/2019,IMPOUNDED VEHICLE                  
1/03/2019 ,FOUND ARTICLES                     
2/02/2019 ,CRIMINAL DAMAGE TO PROPERTY        
2/02/2019 ,DRIVING UNDER SUSPENDED LICENSE    
2/02/2019 ,IMPOUNDED VEHICLE                  
2/03/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
2/03/2019 ,SEAT BELT-DRIVER & PASSENGER       
2/03/2019 ,DRIVING UNDER SUSPENDED LICENSE    
2/03/2019 ,IMPOUNDED VEHICLE                  
2/03/2019 ,CRIMINAL DAMAGE TO PROPERTY        
2/03/2019 ,BATTERY-AGGRAVATED                 
2/03/2019 ,CRIMINAL DAMAGE TO PROPERTY        
2/03/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/03/2019 ,TRESPASS TO LAND/REAL PROPERTY     
2/03/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/01/2019 ,FIELD INTERVIEW                    
2/04/2019 ,WARRANT-IN STATE                   
2/03/2019 ,THEFT GENERALLY                    
2/02/2019 ,DECEPTIVE PRACTICES                
2/02/2019 ,THEFT-IDENTITY                     
2/03/2019 ,NO VALID DL LICENSE CLASSIFICATION 
2/02/2019 ,IMPROPER LANE USAGE-ONE-WAY ST     
3/03/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
3/03/2019 ,ACCIDENT INVOLVING NON-INJURY      
3/03/2019 ,IMPROPER LANE USAGE                
2/28/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
2/28/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
3/02/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
3/02/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
3/02/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
3/02/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
5/08/2019 ,ASSAULT-AGGRAVATED                 
5/08/2019 ,AGG DISCHARGE OF FIREARM           
5/06/2019 ,SPEEDING (RADAR)                   
5/06/2019 ,IMPROPER USE OF SIGNAL             
5/07/2019 ,SPEEDING (RADAR)                   
5/07/2019 ,SPEEDING (RADAR)                   
5/07/2019 ,FRAUD-DECEPTION                    
5/07/2019 ,THEFT OVER $500                    
5/03/2019 ,RETAIL THEFT                       
5/09/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
5/09/2019 ,NO FRONT PLATE                     
5/09/2019 ,DRIVING UNDER SUSPENDED LICENSE    
5/09/2019 ,IMPOUNDED VEHICLE                  
5/05/2019 ,TRAFFIC SIGNAL VIOLATION           
5/05/2019 ,TRAFFIC SIGN VIOLATION             
5/08/2019 ,SPEEDING (RADAR)                   
5/08/2019 ,SPEEDING (RADAR)                   
5/08/2019 ,DECEPTIVE PRACTICES                
5/08/2019 ,THEFT $500 AND UNDER               
5/08/2019 ,WARRANT-IN STATE                   
5/06/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
5/06/2019 ,LEAVING THE SCENE OF AN ACCIDENT   
5/06/2019 ,ACCIDENT HIT AND RUN               
5/06/2019 ,ACCIDENT INVOLVING NON-INJURY      
5/06/2019 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
5/06/2019 ,DRIVING UNDER REVOKED LICENSE      
5/06/2019 ,ACCIDENT ON PRIVATE PROPERTY       
5/06/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
5/09/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/01/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/01/2019 ,FAILURE TO YIELD AT INTERSECTION   
6/26/2019 ,OTHER TROUBLE/INFO RPT             
6/20/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
6/20/2019 ,SPEEDING (RADAR)                   
6/20/2019 ,ELECTRONIC COMMUNICATION-VOICE     
6/21/2019 ,IMPROPER TURN-NOT AT INTERSECTION  
6/21/2019 ,TRAFFIC SIGNAL VIOLATION           
6/21/2019 ,IMPROPER LANE USAGE                
3/01/2019 ,UNLAWFUL USE OF I.D.               
4/14/2019 ,UNLAWFUL USE OF I.D.               
7/02/2019 ,VIOLATION ORDER PROTECTION         
7/02/2019 ,BATTERY-DOMESTIC                   
7/02/2019 ,HEROIN OVERDOSE                    
7/27/2019 ,ACCIDENT INVOLVING INJURY          
7/27/2019 ,FAILURE TO YIELD TURNING LEFT      
8/02/2019 ,DECEPTIVE PRACTICES                
8/04/2019 ,CRIMINAL DAMAGE TO PROPERTY        
8/01/2019 ,FIELD INTERVIEW                    
7/31/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/31/2019 ,ACCIDENT HIT AND RUN               
8/05/2019 ,BATTERY-DOMESTIC                   
7/30/2019 ,SPEEDING (RADAR)                   
7/30/2019 ,SPEEDING (RADAR)                   
7/31/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/31/2019 ,ELECTRONIC COMMUNICATION-VOICE     
8/06/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/06/2019 ,FAILURE TO REDUCE SPEED            
8/07/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/28/2019 ,BATTERY-DOMESTIC                   
7/23/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
7/23/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/23/2019 ,ACCIDENT INVOLVING OTHER CITY PROP 
7/23/2019 ,FAILURE TO YIELD TURNING LEFT      
7/30/2019 ,DRIVING UNDER REVOKED LICENSE      
7/30/2019 ,IMPOUNDED VEHICLE                  
7/30/2019 ,IMPROPER USE OF SIGNAL             
7/27/2019 ,BATTERY-DOMESTIC                   
7/27/2019 ,BATTERY-DOMESTIC                   
7/27/2019 ,DECEPTIVE PRACTICES                
7/27/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/27/2019 ,FRAUD-CREDIT CARD                  
7/27/2019 ,POSSESSION STOLEN PROPERTY         
7/29/2019 ,DECEPTIVE PRACTICES                
7/29/2019 ,CRISIS INTERVEN. - OTHER           
7/29/2019 ,DISORDERLY CONDUCT-ALL OTHER       
7/29/2019 ,DOMESTIC DISPUTE                   
7/29/2019 ,ROBBERY-ARMED                      
7/28/2019 ,BURGLARY                           
7/28/2019 ,CONTROLLED SUBSTANCE-POSSESSION    
7/28/2019 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
7/28/2019 ,BURGLARY                           
7/28/2019 ,BURGLARY                           
7/28/2019 ,BURGLARY                           
7/28/2019 ,DRIVING UNDER SUSPENDED LICENSE    
7/28/2019 ,IMPOUNDED VEHICLE                  
7/28/2019 ,POSS OF DRUG PARAPHERNALIA -ORD    
7/28/2019 ,BURGLARY TOOLS-POSSESSION          
4/12/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/17/2019 ,UNLAWFUL POSS/USE WEAPON BY FELON  
4/17/2019 ,OTHER CRIMINAL OFFENSES            
4/17/2019 ,WARRANT-IN STATE                   
4/05/2019 ,EXPIRED REGISTRATION               
4/01/2019 ,OBSTRUCTED REG/IMPROP DISPLAY      
4/05/2019 ,TRAFFIC SIGNAL VIOLATION           
4/18/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/18/2019 ,FAILURE TO REDUCE SPEED            
5/15/2019 ,VIOLATION ORDER PROTECTION         
5/04/2019 ,BURGLARY FROM MOTOR VEHICLE        
5/14/2019 ,BURGLARY                           
5/13/2019 ,FORGERY                            
5/16/2019 ,WARRANT-IN STATE                   
5/16/2019 ,SEARCH WARRANT SERVICE             
5/16/2019 ,UNLAWFUL POSS/USE WEAPON BY FELON  
5/16/2019 ,ACCIDENT INVOLVING NON-INJURY      
5/16/2019 ,IMPROPER LANE USAGE                
4/30/2019 ,FRAUD-CREDIT CARD                  
5/15/2019 ,WARRANT-IN STATE                   
5/17/2019 ,CANNABIS POSS 10 GM OR LESS -ORD   
4/15/2019 ,DECEPTIVE PRACTICES                
5/16/2019 ,BURGLARY RESIDENTIAL               
5/17/2019 ,BATTERY-DOMESTIC                   
5/18/2019 ,BURGLARY FROM MOTOR VEHICLE        
1/28/2019 ,UNLAWFUL USE OF I.D.               
5/18/2019 ,SUICIDE ATTEMPT/CUTTING            
5/18/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
5/17/2019 ,ACCIDENT INVOLVING NON-INJURY      
1/03/2019 ,BURGLARY RESIDENTIAL               
1/02/2019 ,CRIMINAL DAMAGE TO PROPERTY        
1/02/2019 ,THEFT $500 AND UNDER               
1/04/2019 ,ACCIDENT INVOLVING NON-INJURY      
1/04/2019 ,ACCIDENT HIT AND RUN               
1/04/2019 ,ACCIDENT ON PRIVATE PROPERTY       
1/05/2019 ,DRIVING UNDER REVOKED LICENSE      
1/05/2019 ,POSSESSION OF CANNABIS             
1/05/2019 ,OPERATE MV W/SUSPEND REGISTRATION  
1/05/2019 ,IMPOUNDED VEHICLE                  
1/06/2019 ,DRIVING UNDER REVOKED LICENSE      
1/06/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
1/06/2019 ,IMPOUNDED VEHICLE                  
1/01/2019 ,EXPIRED REGISTRATION               
1/02/2019 ,EXPIRED REGISTRATION               
1/04/2019 ,MISSING PERSON ADULT/MALE          
1/07/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
1/07/2019 ,DRIVING UNDER SUSPENDED LICENSE    
1/07/2019 ,IMPOUNDED VEHICLE                  
1/05/2019 ,SUICIDE ATTEMPT-OTHER MEANS        
1/05/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
1/06/2019 ,IMPROPER LANE USAGE                
1/06/2019 ,ACCIDENT INVOLVING NON-INJURY      
1/06/2019 ,ACCIDENT INVOLVING OTHER CITY VEH  
1/01/2019 ,NO VALID DL DRIVERS LICENSE        
1/01/2019 ,TRAFFIC SIGN VIOLATION             
2/03/2019 ,SEAT BELT-DRIVER & PASSENGER       
2/02/2019 ,IMPROPER TURN AT INTERSECTION      
2/02/2019 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
3/02/2019 ,SEX OFFENDER-ADDRESS VERIFICATION  
2/23/2019 ,FIELD INTERVIEW                    
2/25/2019 ,SPEEDING (RADAR)                   
3/02/2019 ,TERRY STOPS                        
2/28/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/21/2019 ,SALES OF TOBACCO TO MINORS         
2/23/2019 ,MIP ALCOHOL/LIQUOR                 
2/28/2019 ,SPEEDING (RADAR)                   
2/28/2019 ,EXPIRED REGISTRATION               
2/28/2019 ,SPEEDING (RADAR)                   
3/01/2019 ,TERRY STOPS                        
3/04/2019 ,BURGLARY                           
3/01/2019 ,SPEEDING (RADAR)                   
3/02/2019 ,IMPROPER LANE USAGE-ONE-WAY ST     
3/02/2019 ,SPEEDING (RADAR)                   
3/03/2019 ,ACCIDENT HIT AND RUN               
3/03/2019 ,LEAVING THE SCENE OF AN ACCIDENT   
3/03/2019 ,ACCIDENT INVOLVING NON-INJURY      
3/02/2019 ,SPEEDING (RADAR)                   
3/01/2019 ,SEAT BELT-DRIVER & PASSENGER       
3/02/2019 ,IMPROPER USE OF SIGNAL             
3/02/2019 ,EXPIRED REGISTRATION               
4/01/2019 ,DECEPTIVE PRACTICES                
3/30/2019 ,ACCIDENT ON PRIVATE PROPERTY       
3/30/2019 ,ACCIDENT HIT AND RUN               
3/30/2019 ,ACCIDENT INVOLVING NON-INJURY      
3/27/2019 ,FOUND ARTICLES                     
3/31/2019 ,SPEEDING (RADAR)                   
3/29/2019 ,FAILURE TO YIELD PRIVATE ROAD      
8/06/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
8/02/2019 ,TERRY STOPS                        
7/23/2019 ,SPEEDING (RADAR)                   
7/18/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/21/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/18/2019 ,SPEEDING (RADAR)                   
7/17/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/12/2019 ,ELECTRONIC COMMUNICATION-VOICE     
8/31/2019 ,FIELD INTERVIEW                    
8/22/2019 ,IMPROPER USE OF SIGNAL             
8/28/2019 ,TRAFFIC SIGN VIOLATION             
8/28/2019 ,TRAFFIC SIGN VIOLATION             
9/06/2019 ,IMPOUNDED VEHICLE                  
9/06/2019 ,ACCIDENT INVOLVING INJURY          
9/06/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
9/06/2019 ,FAILURE TO REDUCE SPEED            
8/28/2019 ,DRIVING UNDER SUSPENDED LICENSE    
8/28/2019 ,TRAFFIC SIGN VIOLATION             
8/07/2019 ,THEFT-IDENTITY                     
9/06/2019 ,BATTERY-DOMESTIC                   
9/06/2019 ,CRIMINAL DAMAGE TO PROPERTY        
8/02/2019 ,THEFT-MOTOR VEHICLE                
9/06/2019 ,SUICIDE THREAT-NO ATTEMPT          
9/06/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
9/06/2019 ,POSS OF DRUG PARAPHENALIA          
9/06/2019 ,SUICIDE ATTEMPT/CUTTING            
9/06/2019 ,RESISTING/OBSTR. OFFICER           
9/06/2019 ,USE OF FORCE BY OFFICER            
9/07/2019 ,SPECIFIC NOISE PROHIBITED          
5/09/2019 ,IMPROPER LANE USAGE-ONE-WAY ST     
5/09/2019 ,FAILURE TO YIELD AT INTERSECTION   
5/06/2019 ,CRIMINAL DAMAGE TO PROPERTY        
6/12/2019 ,HOME INVASION                      
6/13/2019 ,ANIMAL-SICK/INJURED                
6/11/2019 ,FIELD INTERVIEW                    
6/11/2019 ,FIELD INTERVIEW                    
6/14/2019 ,SPEEDING-CONSTRUCTION ZONE         
6/14/2019 ,CANNABIS POSS OVER 10 - 100 G -MISD
6/05/2019 ,SPEEDING (RADAR)                   
6/05/2019 ,FOUND ARTICLES                     
6/12/2019 ,THEFT-RETAIL                       
6/05/2019 ,FOUND ARTICLES                     
6/14/2019 ,BATTERY-DOMESTIC                   
6/14/2019 ,BATTERY-DOMESTIC                   
6/13/2019 ,VIOLATION ORDER PROTECTION         
6/14/2019 ,DISORDERLY CONDUCT-ALL OTHER       
6/08/2019 ,OTHER EQUIPMENT VIOLATIONS         
6/13/2019 ,USE OF FORCE BY OFFICER            
6/13/2019 ,OTHER TROUBLE/INFO RPT             
6/09/2019 ,BURGLARY                           
6/09/2019 ,DECEPTIVE PRACTICES                
6/09/2019 ,BURGLARY FROM MOTOR VEHICLE        
6/15/2019 ,THEFT $500 AND UNDER               
6/04/2019 ,SPEEDING (RADAR)                   
6/06/2019 ,SPEEDING (RADAR)                   
6/05/2019 ,SPEEDING (RADAR)                   
6/05/2019 ,SPEEDING (RADAR)                   
6/16/2019 ,FOUND ARTICLES                     
8/07/2019 ,BATTERY-DOMESTIC                   
8/07/2019 ,BATTERY-DOMESTIC                   
8/07/2019 ,BATTERY-DOMESTIC                   
7/21/2019 ,SEXUAL ASSAULT-AGG CRIMINAL        
3/29/2019 ,WARRANT-IN STATE                   
8/02/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/23/2019 ,VOID FILE NUMBER                   
8/07/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/07/2019 ,ACCIDENT HIT AND RUN               
8/07/2019 ,ACCIDENT INVOLVING PEDESTRIAN      
7/12/2019 ,DECEPTIVE PRACTICES                
8/07/2019 ,BATTERY-AGGRAVATED                 
8/07/2019 ,BATTERY-AGGRAVATED                 
8/07/2019 ,FOUND ARTICLES                     
8/07/2019 ,FOUND ARTICLES                     
8/07/2019 ,FOUND ARTICLES                     
8/07/2019 ,FOUND ARTICLES                     
7/26/2019 ,PEDESTRIAN STOPS                   
7/26/2019 ,PEDESTRIAN STOPS                   
7/23/2019 ,SPEEDING (RADAR)                   
7/31/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/18/2019 ,SPEEDING (RADAR)                   
7/30/2019 ,EXPIRED REGISTRATION               
7/27/2019 ,EXPIRED REGISTRATION               
7/17/2019 ,ELECTRONIC COMMUNICATION-VOICE     
7/12/2019 ,ELECTRONIC COMMUNICATION-VOICE     
8/08/2019 ,FAILURE TO YIELD TURNING LEFT      
8/08/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/08/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/08/2019 ,FAILURE TO REDUCE SPEED            
8/20/2019 ,IMPROPER USE OF SIGNAL             
8/31/2019 ,IMPROPER USE OF SIGNAL             
8/31/2019 ,OBSTRUCTED REG/IMPROP DISPLAY      
8/31/2019 ,TRAFFIC SIGN VIOLATION             
8/30/2019 ,SPEEDING (RADAR)                   
8/30/2019 ,TRAFFIC SIGN VIOLATION             
8/29/2019 ,IMPROPER LANE USAGE                
8/29/2019 ,TRAFFIC SIGNAL VIOLATION           
8/31/2019 ,THEFT $500 AND UNDER               
9/04/2019 ,BURGLARY FROM MOTOR VEHICLE        
8/29/2019 ,ELECTRONIC COMMUNICATION-VOICE     
8/30/2019 ,SPEEDING (RADAR)                   
9/04/2019 ,FAILURE TO YIELD TURNING LEFT      
9/04/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/05/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/05/2019 ,OTHER MOVING VIOLATIONS            
8/30/2019 ,MIP ALCOHOL/LIQUOR                 
8/30/2019 ,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN
9/05/2019 ,LOST ARTICLES                      
9/08/2019 ,BATTERY-DOMESTIC                   
9/09/2019 ,TRESPASS-RESIDENCE                 
9/09/2019 ,RESIST/OBS CORRECT/POLICE/FIRE     
9/09/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
9/07/2019 ,THEFT $500 AND UNDER               
9/09/2019 ,AGG DISCHARGE OF FIREARM           
9/09/2019 ,ASSAULT-AGGRAVATED                 
9/09/2019 ,ASSAULT-AGGRAVATED                 
9/27/2019 ,OTHER EQUIPMENT VIOLATIONS         
5/17/2019 ,IMPROPER LANE USAGE                
5/14/2019 ,FAILURE TO REDUCE SPEED            
5/14/2019 ,ACCIDENT INVOLVING NON-INJURY      
5/18/2019 ,ACCIDENT INVOLVING NON-INJURY      
5/18/2019 ,IMPROPER LANE USAGE                
5/19/2019 ,SUICIDE THREAT-NO ATTEMPT          
5/19/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
5/20/2019 ,BATTERY-AGGRAVATED                 
5/19/2019 ,BATTERY-DOMESTIC                   
5/19/2019 ,BATTERY-DOMESTIC                   
5/18/2019 ,THEFT OF LOST/MISLAID PROPERTY     
5/16/2019 ,ELECTRONIC COMMUNICATION-VOICE     
5/18/2019 ,ELECTRONIC COMMUNICATION-VOICE     
5/19/2019 ,EXPIRED REGISTRATION               
6/27/2019 ,SPEEDING (RADAR)                   
6/25/2019 ,TRAFFIC SIGN VIOLATION             
6/28/2019 ,FOUND ARTICLES                     
6/26/2019 ,FAILURE TO YIELD TURNING LEFT      
6/26/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/25/2019 ,DECEPTIVE PRACTICES                
6/28/2019 ,OBSTRUCTING JUSTICE                
6/28/2019 ,BATTERY-DOMESTIC                   
6/28/2019 ,ASSAULT                            
6/25/2019 ,OTHER EQUIPMENT VIOLATIONS         
6/24/2019 ,TRAFFIC SIGN VIOLATION             
6/23/2019 ,IMPROPER TURN-NOT AT INTERSECTION  
6/27/2019 ,DEATH INVESTIGATION                
6/28/2019 ,THEFT-RETAIL                       
6/29/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
7/29/2019 ,CRIMINAL DAMAGE TO PROPERTY        
7/24/2019 ,THEFT OF LOST/MISLAID PROPERTY     
7/27/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/31/2019 ,CRIMINAL DAMAGE TO PROPERTY        
7/31/2019 ,DOMESTIC DISPUTE                   
7/27/2019 ,ACCIDENT ON PRIVATE PROPERTY       
7/27/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/31/2019 ,CRIMINAL DAMAGE TO PROPERTY        
7/31/2019 ,IMPOUNDED VEHICLE                  
7/31/2019 ,NO VALID DL LICENSE CLASSIFICATION 
8/04/2019 ,FIELD INTERVIEW                    
8/24/2019 ,FIELD INTERVIEW                    
8/24/2019 ,FIELD INTERVIEW                    
8/30/2019 ,FOUND ARTICLES                     
8/23/2019 ,FOUND ARTICLES                     
8/14/2019 ,ELECTRONIC COMMUNICATION-VOICE     
9/01/2019 ,BATTERY-AGGRAVATED                 
9/03/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
9/03/2019 ,ACCIDENT INVOLVING INJURY          
9/03/2019 ,IMPROPER LANE USAGE-ONE-WAY ST     
9/03/2019 ,NO VALID DL DRIVERS LICENSE        
9/03/2019 ,IMPOUNDED VEHICLE                  
9/01/2019 ,BURGLARY FROM MOTOR VEHICLE        
8/29/2019 ,VOID FILE NUMBER                   
9/01/2019 ,INTERFER W/REPORT DOM VIOLENCE     
9/01/2019 ,BATTERY-DOMESTIC                   
8/29/2019 ,OTHER TROUBLE/INFO RPT             
8/23/2019 ,DECEPTIVE PRACTICES                
9/25/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/01/2019 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
2/04/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
2/05/2019 ,EXPIRED REGISTRATION               
2/05/2019 ,ACCIDENT INVOLVING INJURY          
2/05/2019 ,FAILURE TO YIELD TURNING LEFT      
2/01/2019 ,VOID FILE NUMBER                   
1/31/2019 ,THEFT-RETAIL                       
2/05/2019 ,FIELD INTERVIEW                    
1/25/2019 ,TERRY STOPS                        
2/05/2019 ,NO REGISTRATION                    
2/05/2019 ,IMPROPER TURN AT INTERSECTION      
